,STOCK_SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,NORMALITY TEST_5Y,annualized_standard_deviation_of_equity_5Y,annualized_excess_return_of_equity_5Y
861,PLABS,0171,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,ACE,0.0,0.195,0.0,0.0,0.0,53667000.0,1.0989728224256012,0.0040404066035394925,0.10594470609355552,3.332800599978519e-30,0.09353336285928271,normal,1.0822244049670473,-0.00799643560849228
862,DOLPHIN,5265,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.035,0.04,14.29,0.005,2232000.0,53515000.0,1.576206701797706,0.023164385655348417,0.05178772176082906,3.5686342261104225e-15,0.197601206232192,normal,2.8554169311826505,-0.09622748639439083
863,JIANKUN,8923,PROPERTY,PROPERTY,MAIN,0.205,0.215,2.38,0.005,1102000.0,52651000.0,0.787283619568105,-0.008222737660637719,0.04584091534244487,1.4445711414701285e-13,0.10523301347886069,normal,1.5590826041755492,-0.0796800192848548
864,PINEPAC,1902,PLANTATION,PLANTATION,MAIN,0.0,0.35,0.0,0.0,0.0,52431000.0,1.5857523134581997,0.025229962944461698,0.04035441336429673,4.3339206000456905e-12,0.22655951535946617,normal,1.74864443917241,0.015326261462636381
865,PAOS,5022,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.27,0.285,1.79,0.005,26000.0,51632000.0,0.12059495557545602,-0.03494098846359868,0.0006974052024794178,0.3674081676220913,0.13374331863521452,normal,2.020226101790517,-0.016321599383669838
866,SMRT,0117,TECHNOLOGY,DIGITAL SERVICES,ACE,0.11,0.115,0.0,0.0,61000.0,51465000.0,0.5062584517500728,-0.019176308794413437,0.007771899002435487,0.002576113018785833,0.16759131595515853,normal,2.0750375240979997,0.0
867,SLIC,03008,TECHNOLOGY,DIGITAL SERVICES,LEAP,0.0,0.405,0.0,0.0,0.0,51435000.0,,,,,,,0.1427946290699781,-0.005366983399998304
868,NIHSIN,7215,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.085,0.09,0.0,0.0,17000.0,51263000.0,1.102179841419181,0.004329904540580895,0.039940426232876323,5.599413778101614e-12,0.1583187108016388,normal,1.715703281532824,-0.09687554456147662
869,MTOUCHE,0092,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS SERVICE PROVIDERS,ACE,0.055,0.055,0.0,0.0,50000.0,50970000.0,0.4633258828232929,-0.02260936480611964,0.0028178688174728887,0.06987131235359133,0.25535858165843506,normal,4.5435505237246625,-0.2229538663404229
870,BCMALL,0187,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.02,0.025,0.0,0.0,13000.0,50853000.0,1.1670077886688741,0.006270270603012884,0.03788446218247573,1.9967707820572814e-11,0.17230339826837,normal,2.987994763972793,-0.26190481867962445
871,DYNAFNT,03046,TECHNOLOGY,SOFTWARE,LEAP,0.0,0.47,0.0,0.0,0.0,50760000.0,,,,,,,,
872,SMILE,03023,HEALTH CARE,HEALTH CARE PROVIDERS,LEAP,0.0,0.2,0.0,0.0,0.0,50081000.0,,,,,,,1.4745860519463145,-0.02765569467042761
873,METFSID,0825EA,EXCHANGE TRADED FUND-EQUITY,EQUITY FUND,ETF,0.845,0.845,7.64,0.06,0.0,49855000.0,,,,,,,,
874,CHINAETF-MYR,0829EA,EXCHANGE TRADED FUND-EQUITY,EQUITY FUND,ETF,0.0,5.11,0.0,0.0,0.0,49382000.0,,,,,,,,
875,KNUSFOR,5035,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.0,0.495,0.0,0.0,0.0,49324000.0,0.7840832965600506,-0.00854521428095064,0.02219115894177595,3.1874514075303523e-07,0.15248819625088295,normal,1.5753524396790193,-0.021416016962391815
876,PINEAPP,0006,TECHNOLOGY,DIGITAL SERVICES,ACE,1.01,1.01,0.0,0.0,5000.0,48985000.0,-0.18168506845546112,-0.04526775907490221,0.0008161921118703927,0.3295045782228321,0.18624420620926865,normal,2.6083352326065623,0.13534499805354638
877,EUROSP,7094,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.0,1.1,0.0,0.0,0.0,48864000.0,-0.08048038737064662,-0.04247201897292569,0.00041915060862468133,0.48472988620581026,0.11514657071210246,normal,1.6660726026115484,0.10731864591920015
878,DNONCE,7114,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.16,0.13,-23.53,-0.04,6000000.0,48848000.0,0.41925322746274346,-0.023160665264582266,0.0069682802477992155,0.004322843511028911,0.14663316479513377,normal,1.8627365128325073,-0.12637795298594057
879,SKBSHUT,7115,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.355,0.37,5.71,0.02,2681000.0,48840000.0,-0.13697784485890305,-0.04395696783667416,0.0003695075029694125,0.5118069357631887,0.20873509949562724,normal,4.13152200896082,0.11101786416308546
880,TECGUAN,7439,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,1.18,1.21,2.54,0.03,12000.0,48517000.0,0.7663231992653502,-0.00897352037184303,0.02908762674219137,4.5452819908145895e-09,0.1297134123015961,normal,1.7773358423316103,0.021844095844852696
881,HWATAI,8478,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.635,0.64,1.59,0.01,3289000.0,47893000.0,0.7632064227426921,-0.008470088581944219,0.02360975813708506,1.3291237978342214e-07,0.14379540222861023,normal,2.4518861859096144,0.08259256812106575
882,SCABLE,5170,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.115,0.12,4.35,0.005,143000.0,47878000.0,1.152473643574386,0.0053365900464066515,0.039221277774386394,8.736911780783773e-12,0.16711631802070764,normal,2.550648503763679,-0.07941650718768178
883,ENGKAH,7149,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.0,0.405,0.0,0.0,0.0,47839000.0,-0.09187836517748955,-0.04379848861915881,0.000538350001304794,0.4284293533637922,0.11598478037122834,normal,1.9531360892183887,-0.002083331731568716
884,RPLANET,03036,TECHNOLOGY,DIGITAL SERVICES,LEAP,0.0,0.3,0.0,0.0,0.0,47819000.0,,,,,,,0.3460094914054069,0.0022735098398802833
885,DFCITY,5165,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.45,0.45,0.0,0.0,5000.0,47514000.0,0.0022563646938490458,-0.03898527743592829,2.491800156491866e-07,0.9864091863854816,0.1324310048500284,normal,1.5029380653447877,-0.002447277464039388
886,CNH,5104,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.06,0.065,0.0,0.0,427000.0,46800000.0,1.1021951899287996,0.005415932218153147,0.022234986733005245,3.102444135910124e-07,0.21413830363591396,normal,3.657416807461719,-0.02311530559280195
887,NYLEX,4944,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.24,0.24,2.13,0.005,3673000.0,46641000.0,0.06890222138507698,-0.03870735069632487,4.5678946484008876e-05,0.8175952586360667,0.2986773587757418,normal,6.235304265568247,
888,SCC,0158,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,ACE,0.0,0.33,0.0,0.0,0.0,46583000.0,0.3680069970527729,-0.02529964738010679,0.01745534177981425,5.9436630126405335e-06,0.08089190897623652,normal,1.2530523047882687,-0.0124322663650962
889,TIMWELL,7854,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.0,0.52,0.0,0.0,0.0,46306000.0,0.17427725031586727,-0.03269756563537159,0.002119515517852158,0.1159792047549229,0.11078952511397003,normal,2.2588893426885654,0.021165472424427456
890,PRIVA,0123,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS EQUIPMENT,ACE,0.075,0.075,0.0,0.0,151000.0,46052000.0,1.0102523518847524,0.0010670744736212337,0.02223608379399562,3.100345665280837e-07,0.1962703782426431,normal,2.8859118670497783,-0.020297367257149812
891,ALAM,5115,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.03,0.03,0.0,0.0,6723000.0,45955000.0,1.802102669521606,0.0320878021961334,0.0723359874572818,8.698542017716628e-21,0.18907526365228006,normal,2.5105038952971594,-0.12819148347847076
892,COMPUGT,5037,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.01,0.01,0.0,0.0,935000.0,45836000.0,0.18450916853227986,-0.030802620055255792,0.00035272226671626304,0.5215548259350384,0.2877808854662702,normal,4.936499641620443,-0.12218564319214131
893,GPP,03029,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,LEAP,0.0,0.295,0.0,0.0,0.0,45760000.0,,,,,,,0.0,0.0
894,IDBTECH,03030,TECHNOLOGY,SOFTWARE,LEAP,0.0,0.09,0.0,0.0,0.0,45000000.0,,,,,,,0.9979524045255017,-0.011730465815242841
895,SAUDEE,5157,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.045,0.045,0.0,0.0,455000.0,44633000.0,1.5957706017251505,0.02393036382082548,0.03822918981551831,1.613553409920676e-11,0.23450156543303605,normal,4.055444209676536,-0.25502264908724914
896,PARLO,0022,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",ACE,0.09,0.095,0.0,0.0,231000.0,44580000.0,1.022596298716047,0.004411575373774644,0.005935583358459266,0.008463932513504411,0.38771875864489136,normal,3.6199471405557553,-0.011143000512057188
897,WMG,6378,PROPERTY,PROPERTY,MAIN,0.0,0.1,0.0,0.0,0.0,44459000.0,1.41512360763288,0.01649304822316263,0.06157978297885884,7.76116877870919e-18,0.1618493703389303,normal,1.655647016021006,-0.010611611517781672
898,MCLEAN,0167,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.215,0.225,4.65,0.01,422000.0,44373000.0,0.5813879352693698,-0.015087624315731574,0.005392192252357042,0.012099706751583823,0.23133763988672426,normal,2.803855078226227,0.0345469158070939
899,GIIB,7192,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.08,0.075,-6.25,-0.005,55000.0,44347000.0,0.7226514978504117,-0.010376271238021435,0.008809591124495744,0.0013272576490284008,0.22457769182832135,normal,4.120395597846656,-0.11184343427409793
900,NEXGRAM,0096,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS EQUIPMENT,ACE,0.01,0.01,0.0,0.0,312000.0,44167000.0,0.5088634905929627,-0.016320305443349063,0.0015127582306314691,0.18425810345356197,0.38302297726004564,normal,5.79502408847192,-0.20800622944854874
901,REACH,5256,ENERGY,OIL & GAS PRODUCERS,MAIN,0.04,0.04,0.0,0.0,1144000.0,43857000.0,1.6336919972667323,0.025139342386909944,0.0479999145708927,3.775873666468202e-14,0.21315988654696968,normal,3.2657002320923905,-0.0902179521425781
902,MQTECH,0070,TECHNOLOGY,SEMICONDUCTORS,ACE,0.035,0.035,16.67,0.005,1120000.0,43788000.0,0.4154630451052733,-0.02134334903962415,0.0018293123276382302,0.14423499180650784,0.28433342260050015,normal,3.8206820796808696,-0.14155049150361299
903,LKL,0182,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,ACE,0.04,0.045,12.5,0.005,102000.0,43722000.0,2.1320459324025185,0.04567144220500293,0.07667977217805104,5.491818781857014e-22,0.21675511871602612,normal,2.5213596160386658,-0.3242099188733065
904,FITTERS,9318,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.07,0.07,0.0,0.0,532000.0,43456000.0,0.5391889715710775,-0.01919222393940133,0.016383380635226277,1.1548576261448265e-05,0.12240219511285266,normal,2.3547457541961947,-0.1560986044115258
905,RALCO,7498,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.0,0.855,0.0,0.0,0.0,43431000.0,-0.01613763678049599,-0.03956549908780685,9.681161200132879e-06,0.9154411251649568,0.15195365318029155,normal,2.568892114892365,0.113089642990996
906,AEM,7146,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.015,0.02,0.0,0.0,121000.0,43273000.0,1.2151461123823808,0.008075898876240627,0.036780704593207196,3.9494380931666306e-11,0.18218730170823022,normal,2.941947440397141,-0.22011541205181473
907,SMCAP,9776,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,0.11,0.11,0.0,0.0,45000.0,43167000.0,1.3361847543971488,0.013572659727829069,0.041199472950876,2.5685321809234418e-12,0.18885211434156113,normal,2.7372542037204344,-0.05785542448887826
908,CYL,7157,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.425,0.425,1.19,0.005,5000.0,42500000.0,0.16334737293079613,-0.033370163298083066,0.0020397995772447816,0.12307289109030896,0.10585516504294941,normal,1.7086961640578873,0.02674477996261171
909,SASBADI,5252,TELECOMMUNICATIONS & MEDIA,MEDIA,MAIN,0.1,0.1,-4.76,-0.005,144000.0,42458000.0,1.315751077940405,0.011566579908031949,0.08166237873376163,2.2775517058367527e-23,0.12927095190643853,normal,1.7705977047840569,-0.029205797501761666
910,XDL,5156,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.02,0.02,0.0,0.0,200000.0,42325000.0,1.2057938179722045,0.00788233591329459,0.03559028366865812,8.238142578366586e-11,0.18389721580745474,normal,3.2428219487433783,-0.1393070179734579
911,ZELAN,2283,CONSTRUCTION,CONSTRUCTION,MAIN,0.05,0.05,0.0,0.0,16000.0,42246000.0,1.1703130761468195,0.007438695866750243,0.0294868925401494,3.5538652529832124e-09,0.1967094816182375,normal,2.399663129293458,-0.05905138906390395
912,WATTA,7226,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.46,0.5,8.7,0.04,10000.0,42240000.0,0.30321456309593336,-0.027030598532397178,0.0034985049902001054,0.04336405659046742,0.14992871609351335,normal,1.5524076719185893,-0.032578272778891915
913,SNOWFIT,03054,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,LEAP,0.0,0.2,0.0,0.0,0.0,42220000.0,,,,,,,,
914,CABNET,0191,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.235,0.235,2.17,0.005,20000.0,42006000.0,0.8122054311785186,-0.0074952921247921425,0.04464955698643608,3.026397226864708e-13,0.11007170765184025,normal,1.4019305382858027,0.007344875151771291
915,MENTIGA,5223,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.0,0.6,0.0,0.0,0.0,42000000.0,0.34787311828645623,-0.025462978706064343,0.005126945024651372,0.014422428871802798,0.14197517461892947,normal,2.346448733330006,0.047989401563833134
916,MEGASUN,0081,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.065,0.07,7.69,0.005,82000.0,41440000.0,1.5036535111995026,0.020030211623531365,0.06997135586760855,3.8951101646467274e-20,0.16061009080952077,normal,1.824128567442846,-0.11106643899624968
917,ITRONIC,9393,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.1,0.1,0.0,0.0,858000.0,41253000.0,1.3676294717817703,0.016286032570989137,0.021334029453753744,5.408577705247261e-07,0.27138527955935754,normal,4.887067800093933,-0.005432448846283133
918,ATTA-PA,7099PA,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.03,0.035,16.67,0.005,2000.0,41000000.0,,,,,,,,
919,PARKWD,2682,PROPERTY,PROPERTY,MAIN,0.145,0.145,-3.33,-0.005,4000.0,40885000.0,0.6627778870312138,-0.013939239619868479,0.026325006114994325,2.493725241331735e-08,0.11809399520909311,normal,1.2363074663722882,-0.029458197720307222
920,BVLH,03042,CONSTRUCTION,CONSTRUCTION,LEAP,0.0,0.3,0.0,0.0,0.0,40680000.0,,,,,,,,
921,PUC,0007,TELECOMMUNICATIONS & MEDIA,MEDIA,ACE,0.02,0.025,0.0,0.0,821000.0,40632000.0,1.5867419095806479,0.02247311653547044,0.047665463880286696,4.6488338229506296e-14,0.20779552238455204,normal,2.7553261828860545,-0.25575958882760297
922,ETH,03021,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,LEAP,0.0,0.165,0.0,0.0,0.0,40512000.0,,,,,,,1.847178245973625,-0.015706587588125043
923,FARLIM,6041,PROPERTY,PROPERTY,MAIN,0.24,0.24,6.67,0.015,10000.0,40414000.0,0.49297595078240963,-0.0204289230155008,0.02313481810595244,1.7812500487303999e-07,0.09385275836023968,normal,1.6422581308124362,-0.01913184124866918
924,MPSOL,03019,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,LEAP,0.0,0.18,0.0,0.0,0.0,40113000.0,,,,,,,0.19490306103567231,0.0
925,CNOUHUA,5188,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.0,0.06,0.0,0.0,0.0,40080000.0,0.7141642529040693,-0.008857572179930693,0.008009444947200425,0.0022122171303410897,0.23285614516759146,normal,2.8808605040755086,0.0
926,SEALINK,5145,TRANSPORTATION & LOGISTICS,TRANSPORTATION EQUIPMENT,MAIN,0.075,0.08,0.0,0.0,19000.0,40000000.0,1.4362606062801286,0.018318556075274904,0.04909149916194319,1.9145162390730568e-14,0.1851980901244393,normal,2.4158058190400427,-0.0902179521425781
927,ANNUM,5082,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.395,0.41,2.5,0.01,6396000.0,39975000.0,0.7910053000641344,-0.006993032435482258,0.014152456683083427,4.619294457363668e-05,0.19342178768295776,normal,3.940681043824406,0.07192763063117269
928,VERTICE,7240,CONSTRUCTION,CONSTRUCTION,MAIN,0.12,0.125,0.0,0.0,228000.0,39897000.0,1.4848105248822074,0.01881519427857961,0.0685757347541912,9.421708678523585e-20,0.16032328902535406,normal,2.4778005320379486,-0.055054783770037474
929,FSBM,9377,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.225,0.22,-2.22,-0.005,375000.0,39105000.0,1.2189312494230387,0.011194687245755196,0.01960389900555312,1.5739217933024653e-06,0.2525490899398388,normal,4.4374538045895005,0.022349284963917526
930,EDARAN,5036,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.615,0.64,4.92,0.03,2300000.0,38400000.0,1.4905549939217946,0.022916976306875052,0.01868709966811118,2.7737324318334747e-06,0.3164592863340639,normal,3.23080948280112,0.07337639508507365
931,PASUKGB,0177,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL ENGINEERING,ACE,0.02,0.02,0.0,0.0,2712000.0,38106000.0,1.576298646728418,0.022342431290262928,0.03401609102253208,2.1767649060985475e-10,0.2461037796473559,normal,4.395629473007858,-0.321112992712302
932,TFP,0145,TECHNOLOGY,DIGITAL SERVICES,ACE,0.07,0.065,-7.14,-0.005,61000.0,38082000.0,0.6597411529600973,-0.012743375810757962,0.007653543071550135,0.0027795066377864423,0.22009542176640193,normal,2.6866574827007916,-0.06949440995319689
933,BRIGHT,9938,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.0,0.185,0.0,0.0,0.0,37986000.0,1.4128840422328797,0.01701824567514676,0.09109058140104526,5.291291222338134e-26,0.1307576546633992,normal,1.2027768513625654,-0.021791398373201876
934,SMTRACK,0169,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.04,0.045,0.0,0.0,1565000.0,36864000.0,2.123459243313989,0.046363709249036,0.0571996385668536,1.2121449151574067e-16,0.2525772293630238,normal,3.7393351341946777,-0.20316227764842365
935,EMICO,9091,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.31,0.3,-3.23,-0.01,627000.0,36824000.0,0.9120003036104833,-0.0023938339340672313,0.029852868132597056,2.836252629860811e-09,0.15232030160460502,normal,2.723625401692231,0.07004210517952547
936,KGROUP,0036,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.01,0.01,0.0,0.0,10000.0,36782000.0,0.4718169564101249,-0.020408658364244298,0.0022832866834295324,0.10277609316848565,0.2889575084089088,normal,3.84560068478431,-0.2269961742779869
937,FIBON,0149,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.37,0.375,2.74,0.01,4000.0,36750000.0,0.42931787030555446,-0.022555265162277724,0.009337451964470478,0.0009489820257075233,0.12955813441418823,normal,1.899461243343778,0.031947094000639886
938,YGL,0086,TECHNOLOGY,SOFTWARE,ACE,0.135,0.14,3.7,0.005,108000.0,35772000.0,1.072896504303011,0.0034999240380133093,0.04829013806327592,3.152232383296068e-14,0.13954617244016934,normal,1.9686021756991856,0.004049655865469681
939,RGS,03052,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,LEAP,0.0,0.14,0.0,0.0,0.0,35700000.0,,,,,,,,
940,KAMDAR,8672,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,0.0,0.18,0.0,0.0,0.0,35638000.0,0.2036696883822866,-0.031627893681665825,0.0014924435653034913,0.1872340149095271,0.15434414355310885,normal,2.6233032366398654,0.006364927066297099
941,TURIYA,4359,TECHNOLOGY,SEMICONDUCTORS,MAIN,0.155,0.155,0.0,0.0,2000.0,35453000.0,0.8820503064117438,-0.0038012039309993848,0.021084072024718542,6.310605710289319e-07,0.17608641208612433,normal,3.078759878077188,0.015385179048906572
942,BARAKAH,7251,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.035,0.035,0.0,0.0,21000.0,35103000.0,0.8994686286503466,-0.0031141142212916945,0.006222432568530433,0.007016801951031288,0.3330332175164209,normal,3.2415569359765395,-0.059982116638536365
943,SANICHI,0133,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",ACE,0.025,0.025,0.0,0.0,1217000.0,35077000.0,1.2301646783210878,0.00826502018881449,0.017604492378364655,5.4193829854143555e-06,0.2692351265887061,normal,4.4543224200114935,-0.30361837066222286
944,PRKCORP,8346,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.0,0.35,0.0,0.0,0.0,35000000.0,1.3307081768399498,0.013873669757895828,0.021732760468139208,4.2290585115195126e-07,0.26157195067240047,normal,4.610373990506659,0.09077381996479517
945,DIGISTA,0029,TECHNOLOGY,DIGITAL SERVICES,MAIN,0.0,0.1,0.0,0.0,0.0,34964000.0,1.0978142984170518,0.0039783141948340275,0.026298083617796564,2.5354380088019196e-08,0.19571174160075702,normal,2.674193462826256,-0.09266097217470026
946,CME,7018,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.035,0.035,0.0,0.0,5821000.0,34775000.0,0.22816333860961113,-0.02989572379319485,0.0010543594830492926,0.26770878443778895,0.20575930015395733,normal,3.2759321486784643,-0.059982116638536365
947,KOMARK,7017,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.06,0.06,0.0,0.0,241000.0,34641000.0,0.43110999244993065,-0.022121964083528192,0.00499840248165978,0.01570829458182308,0.17820562317247512,normal,2.852790463015094,-0.1977503151579887
948,ECOHLDS,0059,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS SERVICE PROVIDERS,MAIN,0.085,0.09,0.0,0.0,6000.0,34422000.0,1.0925908826229713,0.003404188547677857,0.051138423511294266,5.349658151461414e-15,0.13788669811376356,normal,1.9866857092049743,-0.06744885606080775
949,NPS,03006,HEALTH CARE,PHARMACEUTICALS,LEAP,0.0,0.23,0.0,0.0,0.0,34272000.0,,,,,,,1.7244092903352501,-0.04672930820411114
950,XOXNET,0140,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,ACE,0.025,0.03,0.0,0.0,69000.0,34071000.0,0.40132035971563057,-0.022473164220136194,0.0015330566769345831,0.1813391844299303,0.3000654342811221,normal,5.724273401639654,-0.07239186606384473
951,TSRCAP,5042,CONSTRUCTION,CONSTRUCTION,MAIN,0.19,0.19,0.0,0.0,50000.0,33145000.0,0.679947568218592,-0.013430044667164874,0.037593673645017714,2.3899032850539214e-11,0.10079391478885813,normal,1.1260172772685386,-0.02126946883707559
952,S&FCAP,8745,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.0,0.06,0.0,0.0,0.0,33022000.0,0.9126935382414539,-0.004186190458091439,0.041072232976651316,2.779078323058668e-12,0.12920544105203005,normal,1.7040975862524104,-0.10043633374681615
953,ABLEGRP,7086,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.12,0.125,4.17,0.005,154000.0,32987000.0,1.260489311716745,0.01134357049883488,0.05606386526075053,2.468078026872315e-16,0.15153257118801491,normal,2.515321436456461,0.03659147523577744
