,STOCK SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,NORMALITY TEST_5Y,annualized_standard_deviation_of_equity_5Y,annualized_excess_return_of_equity_5Y
97,GCB,5102,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,2.3,2.41,2.99,0.07,396000.0,2592514000.0,-0.8929550804217556,-0.07523168375371125,0.06560015500362426,2.703534769603251e-18,0.10061138561822099,normal,0.9831934300951911,-0.04358277929556209
98,SKPRES,7155,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,1.63,1.62,-0.61,-0.01,191000.0,2531631000.0,-0.5550583724770581,-0.0619667526477725,0.026265640174692698,4.66625831180033e-08,0.10089472984657141,normal,1.413915474814704,0.048448308184821265
99,SPTOTO,1562,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,1.87,1.87,0.0,0.0,122000.0,2526426000.0,0.2054810367659203,-0.03172886553501294,0.026714413817188514,3.5742933639324117e-08,0.03702735084666491,normal,0.49044397705758264,2.125177638667708e-05
100,SOP,5126,PLANTATION,PLANTATION,MAIN,2.75,2.78,1.09,0.03,497000.0,2474655000.0,0.015776645705672804,-0.03938090320096474,2.83735131622428e-05,0.8584203173465274,0.08842102123892283,normal,1.3476512444508462,0.01718189608228915
101,DRBHCOM,1619,CONSUMER PRODUCTS & SERVICES,AUTOMOTIVE,MAIN,1.28,1.28,-1.54,-0.02,126000.0,2474543000.0,1.6488220294280793,0.02643901272969513,0.3266406803826339,1.8429599305002443e-98,0.07067497356732583,normal,0.8055847464840731,-0.040520951534122496
102,MAGNUM,3859,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,1.7,1.68,-1.18,-0.02,466000.0,2415418000.0,0.06563476993423316,-0.037248752278460626,0.002011400194409376,0.13292070529573488,0.04364666698943378,normal,0.5709088011294926,-0.02385186581929455
103,SAM,9822,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,4.56,4.46,-2.83,-0.13,1133000.0,2414642000.0,-1.0584169587402201,-0.08166836271641958,0.06642921337845602,1.6330749345429462e-18,0.1184552825835565,normal,2.401867591029935,0.13746297701751242
104,BIPORT,5032,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,5.23,5.23,0.0,0.0,24000.0,2405800000.0,0.057465502820379794,-0.03781011754581466,0.001548079023232512,0.18745385487460195,0.04356902067204563,normal,0.6093989309111069,0.03550736217626849
105,ALLIANZ,1163,FINANCIAL SERVICES,INSURANCE,MAIN,12.88,12.9,0.16,0.02,66000.0,2295674000.0,0.16828268156623097,-0.033346025870393876,0.014904063984376794,4.065139227027102e-05,0.04084415408469522,normal,0.441478992939645,0.009934663877366745
106,HEXTAR,5151,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,1.67,1.69,0.0,0.0,524000.0,2219118000.0,-1.565022685239691,-0.10184273582986186,0.12020104924473723,4.297529399088047e-33,0.12640428579425658,normal,1.7932955536430257,0.1902838680830472
107,ARMADA,5210,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.37,0.37,1.37,0.005,9811000.0,2189677000.0,2.2218724099315756,0.04910725969033606,0.1808117637455668,1.4281042736322145e-50,0.14118910978332147,normal,1.5474822516888795,0.050720517734723636
108,ALLIANZ-PA,1163PA,FINANCIAL SERVICES,INSURANCE,MAIN,12.94,12.94,0.15,0.02,6000.0,2177110000.0,,,,,,,,
109,FAREAST,5029,PLANTATION,PLANTATION,MAIN,3.65,3.65,1.39,0.05,20000.0,2167509000.0,-0.6812932061386912,-0.0670466302877882,0.10316343229138324,2.1824948263000416e-28,0.05996963316165301,normal,0.623711883120996,0.060412222836370155
110,SUPERMX,7106,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,MAIN,0.82,0.785,-3.68,-0.03,12596000.0,2135686000.0,-0.18058917428803845,-0.046245282322002354,0.001433646814338479,0.20463400611437363,0.14228616069927547,normal,1.9779119975996287,-0.26909185616970177
111,DLADY,3026,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,33.0,33.08,0.24,0.08,15000.0,2117120000.0,1.995782945490827,0.040340014837711276,0.3963052373422115,4.128681028598485e-125,0.07353780741000925,normal,0.4230677060178476,-0.016696616514509266
112,BAUTO,5248,CONSUMER PRODUCTS & SERVICES,AUTOMOTIVE,MAIN,1.82,1.8,-1.1,-0.02,1036000.0,2095136000.0,0.36879428475577725,-0.025037810527278662,0.032602035497384864,1.0812631057480206e-09,0.059974685646680896,normal,0.8741486540844747,0.04192240367619693
113,PADINI,7052,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,3.13,3.15,0.0,0.0,375000.0,2072415000.0,0.9077746661979466,-0.0033065304561385525,0.16029152025661775,1.616221239388454e-44,0.062028406664071306,normal,0.973359492939292,0.04704688120110312
114,IGBB,5606,PROPERTY,PROPERTY,MAIN,2.22,2.27,0.89,0.02,212000.0,2055320000.0,0.287225949962974,-0.02843279995634928,0.034885828445896924,2.780149151874466e-10,0.0451016127810305,normal,0.8772459690819933,-0.003995783151825805
115,ECOWLD,8206,PROPERTY,PROPERTY,MAIN,0.715,0.695,-1.42,-0.01,325000.0,2046337000.0,2.777815779261126,0.07161450330616013,0.42155070116700183,1.5657632575905482e-135,0.09714372522739187,normal,1.5335868079013861,0.07557614642664578
116,AEON,6599,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,1.42,1.43,0.0,0.0,328000.0,2007720000.0,0.8829545522394343,-0.0044889243907686865,0.1459518379025758,2.2600346200007297e-40,0.06376440604049834,normal,1.0717886603795237,0.07859954721204332
117,SUNCON,5263,CONSTRUCTION,CONSTRUCTION,MAIN,1.51,1.55,2.65,0.04,173000.0,2003995000.0,0.8671645843714583,-0.005290154076041741,0.1657268002516186,4.160818687062276e-46,0.05808485075016437,normal,0.7133980939185915,-0.009420008153841142
118,TROP,5401,PROPERTY,PROPERTY,MAIN,0.965,0.985,0.51,0.005,498000.0,1968878000.0,-0.26176507572915075,-0.05050847939977689,0.03166356025238861,1.8888721592633427e-09,0.04321639533323861,normal,0.7638253998112223,0.01813023750995324
119,YNHPROP,3158,PROPERTY,PROPERTY,MAIN,3.51,3.7,5.41,0.19,97000.0,1957298000.0,-1.538884745228504,-0.10136302408478452,0.2554201842142943,6.521033921695645e-74,0.07844001874216414,normal,0.7341632089886083,0.0490433891026365
120,SEM,5250,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,1.54,1.55,0.0,0.0,18000.0,1911747000.0,-0.4005118380991635,-0.055990308833560154,0.09000113429618471,8.275944910083716e-25,0.038020284543296465,normal,0.5815081204604791,0.026881115433853964
121,TALIWRK,8524,UTILITIES,"GAS, WATER & MULTI-UTILITIES",MAIN,0.95,0.945,0.0,0.0,64000.0,1904948000.0,-0.6036259868637548,-0.06403084777345042,0.056814049634181456,5.527432893845294e-16,0.07342471817594581,normal,0.5805050102460211,0.034993492406788285
122,OSK,5053,PROPERTY,PROPERTY,MAIN,0.905,0.9,-0.55,-0.005,626000.0,1885771000.0,0.04517697867044771,-0.038251927159364485,0.0009418787301214499,0.30394275547326366,0.04392569452014645,normal,0.6133087098563086,0.030889223479160677
123,MATRIX,5236,PROPERTY,PROPERTY,MAIN,2.26,2.24,-0.88,-0.02,53000.0,1868680000.0,-0.2851836489996317,-0.05152125602519297,0.028403142237163077,1.3107762417457911e-08,0.049795265193536824,normal,0.6901718158869556,0.03579685739660565
124,HSPLANT,5138,PLANTATION,PLANTATION,MAIN,2.26,2.33,3.1,0.07,238000.0,1864000000.0,-0.01841069167926411,-0.04084835684541896,8.09234468117516e-05,0.763214038734777,0.06109686372221605,normal,0.9875384812650657,0.05663793705759623
125,BPLANT,5254,PLANTATION,PLANTATION,MAIN,0.82,0.825,0.61,0.005,1716000.0,1848000000.0,0.712180879820198,-0.01133076364342727,0.05654375979771614,6.506368027165866e-16,0.08684851972395417,normal,1.638300586348458,0.11411395335890173
126,TAANN,5012,PLANTATION,PLANTATION,MAIN,3.95,4.0,1.27,0.05,396000.0,1779376000.0,-0.46467912157353036,-0.05882032350389996,0.024948435554355067,1.020533325823809e-07,0.08672590974670422,normal,1.1812852239165832,0.05366669524135492
127,LHI,6633,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,0.49,0.485,-1.02,-0.005,1611000.0,1770250000.0,0.3663827933940131,-0.024976220612535266,0.009323257791479439,0.0011904644695468816,0.1127510976010485,normal,0.960196390594922,-0.06736487973103866
128,HIBISCS,5199,ENERGY,OIL & GAS PRODUCERS,MAIN,0.85,0.855,1.79,0.015,24431000.0,1720618000.0,0.49179885703962983,-0.019440009394070312,0.01512433221286453,3.562086696686445e-05,0.11847962923926408,normal,1.6252105236146273,0.039377485128630596
129,GENETEC,0104,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,2.46,2.52,2.86,0.07,5118000.0,1718544000.0,-2.0157051748266936,-0.1170863523031954,0.09334410498151788,1.0312520376585138e-25,0.18754624756180455,normal,3.6977314754514916,0.3842977833409531
130,DUFU,7233,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,3.08,3.1,0.32,0.01,849000.0,1685491000.0,-1.0562131916316506,-0.08082745871873045,0.046429235041221414,2.836879441345123e-13,0.14290119434725723,normal,1.5351029934345728,0.009342332012047372
131,ABFMY1,0800EA,EXCHANGE TRADED FUND-BOND,BOND FUND,ETF,0.0,1.178,0.0,0.0,0.0,1652642000.0,,,,,,,,
132,KMLOONG,5027,PLANTATION,PLANTATION,MAIN,1.67,1.69,1.2,0.02,67000.0,1637206000.0,-0.5120527056720391,-0.0604366901841434,0.041252564714468955,6.260776549016709e-12,0.07369616137703139,normal,0.9761070521242385,0.052361584694952334
133,PANAMY,3719,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,26.5,26.48,1.46,0.38,2000.0,1608548000.0,0.6160550593873658,-0.015222188374255003,0.22643375520924253,1.3969138925566893e-64,0.033993921795589375,normal,0.42755790528224735,-0.0062359616715781385
134,UEMS,5148,PROPERTY,PROPERTY,MAIN,0.31,0.315,1.61,0.005,268000.0,1593420000.0,6.183013534520844,0.20872238634950763,0.5085185766807178,2.876126707730899e-175,0.18146961213390675,normal,1.110197244806362,-0.02755200875259245
135,TSH,9059,PLANTATION,PLANTATION,MAIN,1.12,1.15,2.68,0.03,8099000.0,1589073000.0,1.2275705891524664,0.009206079177214103,0.16827922525483172,7.401975759802098e-47,0.08147484991442278,normal,1.5210770865149352,0.032178831783426176
136,MRCB,1651,PROPERTY,PROPERTY,MAIN,0.35,0.355,1.43,0.005,2670000.0,1585966000.0,4.1138837549650145,0.12540231001248756,0.5030302770037532,1.468115252482847e-172,0.12207408842661698,normal,1.2094935700153437,-0.035235264973399794
137,YTLREIT,5109,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.935,0.93,0.54,0.005,170000.0,1585082000.0,0.4997259878117602,-0.019920823640151925,0.09385024073876129,7.519063363856376e-26,0.046357264516945905,normal,0.6777127106318616,0.02901014006189051
138,BSTEAD,2771,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,0.755,0.76,0.0,0.0,3828000.0,1540511000.0,5.372644621213273,0.17630932911463654,0.40397257630480177,3.1438709297699415e-128,0.1948268753990281,normal,1.4714474791575005,0.029244627844155602
139,HLCAP,5274,FINANCIAL SERVICES,OTHER FINANCIALS,MAIN,6.2,6.22,0.65,0.04,862000.0,1535697000.0,1.2475795151050195,0.010373676406571282,0.26385783912667765,1.0729994811412807e-76,0.06221106724233505,normal,1.0858551598279251,-0.04206002653746488
140,DSONIC,5216,TECHNOLOGY,DIGITAL SERVICES,MAIN,0.51,0.515,1.98,0.01,2782000.0,1525430000.0,0.14756050471237087,-0.033918756688592004,0.0014301034893938842,0.20519476963302313,0.11640702900310555,normal,1.2666032324567031,-0.009549499657298899
141,OMH,5298,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,2.07,2.06,2.49,0.05,47000.0,1521564000.0,0.1180352649276087,-0.03506923647432302,0.0017416219397497674,0.1620563494723083,0.08436452954908144,normal,2.375799048844621,-0.012905073274823486
142,BJFOOD,5196,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,3.84,3.9,0.52,0.02,366000.0,1519154000.0,-1.3091126421184605,-0.09214479890911742,0.1257793715739188,1.1852389716695462e-34,0.10303538617282974,normal,1.829231062292526,0.13599886658928106
143,SHANG,5517,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,3.43,3.43,2.69,0.09,50000.0,1509200000.0,1.3761331295694141,0.01544339364819658,0.3248723002112315,8.048154206543154e-98,0.05922439646769955,normal,0.49072109283065357,-0.01253573746979475
144,KERJAYA,7161,CONSTRUCTION,CONSTRUCTION,MAIN,1.16,1.16,-1.69,-0.02,27000.0,1469961000.0,0.8850290373387658,-0.004541705839922007,0.17192517432483845,6.228321515390674e-48,0.05798639981698096,normal,0.8522886811093088,0.031016555885805097
145,AHEALTH,7090,HEALTH CARE,PHARMACEUTICALS,MAIN,3.05,3.05,0.0,0.0,51000.0,1455769000.0,-1.1162971722295905,-0.08416175019084751,0.1540990550394042,1.0164740761921744e-42,0.07808060385940424,normal,0.807099602752153,0.005338517179685809
146,MAHSING,8583,PROPERTY,PROPERTY,MAIN,0.59,0.595,0.0,0.0,581000.0,1444474000.0,2.8745607734217273,0.07560147614724078,0.4064411951738802,3.0545711549002726e-129,0.10370700263105824,normal,1.469454375380583,-0.010857454054649551
147,BJCORP,3395,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,0.245,0.245,0.0,0.0,1802000.0,1435681000.0,0.6805216089177267,-0.012424241334071242,0.05667384435384975,6.015320437123429e-16,0.08288674656850448,normal,1.9500310288662392,0.032879285518816026
148,RAPID,7765,PROPERTY,PROPERTY,MAIN,12.74,13.2,1.69,0.22,12000.0,1411034000.0,-1.3822400803495796,-0.09515372551305937,0.27588623461165096,1.0164600509623367e-80,0.06685369863044585,normal,0.8551226818053539,0.10343637167656539
149,UCHITEC,7100,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,3.11,3.1,-0.32,-0.01,150000.0,1410884000.0,-0.6394798345412119,-0.06527407205476574,0.06363514320672277,8.916447425351574e-18,0.07323260203241524,normal,0.7200338277708668,0.041274066290165834
150,SUNWAY-PA,5211PA,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,1.44,1.44,0.0,0.0,80000.0,1408002000.0,,,,,,,,
151,GHLSYS,0021,TECHNOLOGY,DIGITAL SERVICES,MAIN,1.16,1.19,3.48,0.04,420000.0,1358385000.0,0.13666928165453582,-0.03436023937280161,0.0029906497753100767,0.06683702910629716,0.07449743505696249,normal,1.3432179869282208,-0.015771356283198923
152,IGBCR,5299,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.56,0.56,0.9,0.005,571000.0,1303728000.0,0.011351173686035857,-0.03956561938698015,0.0004746073734008431,0.46560018797217695,0.015551561988614732,normal,0.43768980012793046,-0.004109627940314997
153,DPHARMA,7148,HEALTH CARE,PHARMACEUTICALS,MAIN,1.36,1.36,0.0,0.0,163000.0,1295046000.0,-1.1055893821134641,-0.08364654638095384,0.09786266816602976,6.109505208769643e-27,0.10021326963928825,normal,1.4978725818100231,-0.029051121634261268
154,PETRONM,3042,ENERGY,OIL & GAS PRODUCERS,MAIN,4.76,4.75,0.0,0.0,542000.0,1282500000.0,2.268185232376338,0.05105252205380169,0.3940879349538302,3.2377554016674753e-124,0.08396345880692217,normal,1.6946755098811446,0.02002667400254854
155,MI,5286,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,1.41,1.42,0.0,0.0,4439000.0,1278000000.0,0.854679697742053,-0.005425572427736662,0.06430922349322454,5.9225243498293114e-18,0.09732770901320369,normal,1.5994359776520466,-0.12272235457324943
156,MBMR,5983,CONSUMER PRODUCTS & SERVICES,AUTOMOTIVE,MAIN,3.25,3.25,0.0,0.0,88000.0,1270385000.0,-0.6334165729029296,-0.06542568936544144,0.057459879460211805,3.7433084112031897e-16,0.07658797048594393,normal,0.7627058097343203,0.022246179638848673
157,KSENG,3476,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,3.51,3.5,0.57,0.02,2000.0,1265170000.0,0.9509563512929019,-0.001953923279163952,0.3823657417238512,1.5321029922233125e-119,0.03608197955971701,normal,0.5829112325953831,-0.011620894068076648
158,PIE,7095,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,3.3,3.28,-1.5,-0.05,840000.0,1259658000.0,-0.6517944969252989,-0.06590664918986511,0.03535916730998398,2.0977447263759447e-10,0.10163564956364879,normal,1.5817732577196506,0.10726739562252341
159,HENGYUAN,4324,ENERGY,OIL & GAS PRODUCERS,MAIN,4.19,4.19,0.96,0.04,647000.0,1257000000.0,2.5259207421224215,0.06147159657612938,0.31413753523421795,5.70721867452368e-94,0.111424807572558,normal,2.031604318955958,0.031493350855124724
160,KRETAM,1996,PLANTATION,PLANTATION,MAIN,0.52,0.525,-0.94,-0.005,228000.0,1222004000.0,0.2407497212814313,-0.03037276400666967,0.008573011841504595,0.0018872517905395595,0.07729172877058137,normal,1.0090969138673378,0.015184118090222576
161,RCECAP,9296,FINANCIAL SERVICES,OTHER FINANCIALS,MAIN,1.66,1.64,-1.2,-0.02,300000.0,1214439000.0,-1.3902023531561887,-0.09537754419792237,0.16095434819788984,1.0356683525949206e-44,0.09475955870142315,normal,0.9350979298210013,0.08437387733330848
162,CLMT,5180,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.55,0.555,0.91,0.005,269000.0,1196141000.0,2.4055828347672095,0.056689505669725936,0.383180104640041,7.300843736150046e-120,0.0911174586815642,normal,0.5712126192713509,-0.014942308037024343
163,UMCCA,2593,PLANTATION,PLANTATION,MAIN,5.45,5.5,0.92,0.05,24000.0,1153731000.0,0.46349773427158236,-0.021475207593681548,0.17285903040204045,3.2982913488583896e-48,0.030268780016122213,normal,0.4977639544795868,0.024171955668782275
164,DAYANG,5141,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.965,0.985,1.03,0.01,931000.0,1140405000.0,-0.48060124026884526,-0.05807490865224557,0.00810933062757055,0.0025121897932624125,0.15868207010491367,normal,1.5990099443310504,-0.006678312341698245
165,PMBTECH-LA,7172LA,INDUSTRIAL PRODUCTS & SERVICES,METALS,BOND,0.0,16.5,0.0,0.0,0.0,1104897000.0,,,,,,,,
166,SENHENG,5305,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,0.74,0.735,-0.68,-0.005,2438000.0,1102500000.0,0.12084317976017345,-0.03496643751721337,0.014354271197609198,5.654512389898418e-05,0.02989479395653362,normal,0.84697486981397,0.022800910720246037
167,BJLAND,4219,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.22,0.22,0.0,0.0,104000.0,1100074000.0,1.555087094818678,0.022716056659722136,0.10921111206554064,4.7673239017575294e-30,0.132590457627807,normal,2.763284560607976,0.03467597578988535
168,EDGENTA,1368,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,1.3,1.31,-0.76,-0.01,30000.0,1089427000.0,2.8373870288884033,0.07431028086258451,0.3809647940315249,5.471289231268558e-119,0.1079785281885161,normal,0.8505842597755982,-0.05140933120191038
169,AME,5293,CONSTRUCTION,CONSTRUCTION,MAIN,1.68,1.68,-1.18,-0.02,199000.0,1076330000.0,0.39191333647929605,-0.024111814600158384,0.03879209633395676,2.715827341413192e-11,0.05824124574966661,normal,0.9891227212068806,0.06249600565037383
170,SENTRAL,5123,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,1.01,1.0,-0.99,-0.01,222000.0,1071783000.0,0.09848724402363214,-0.03607520777306375,0.003489654202460431,0.04770089971099748,0.049685911935712104,normal,0.5439321113174252,0.05771614037165751
171,KOBAY,6971,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,3.05,3.22,4.21,0.13,2586000.0,1050302000.0,-1.7048225182766166,-0.10614560805413926,0.07942405203970185,5.753752054999542e-22,0.17327525098614732,normal,3.276389038639177,0.20200129071448192
172,SPSETIA-PB,8664PB,PROPERTY,PROPERTY,MAIN,0.89,0.89,0.0,0.0,60000.0,1046981000.0,,,,,,,,
173,SCOMNET,0001,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,ACE,1.33,1.37,1.48,0.02,1919000.0,1043633000.0,-0.8957792493167568,-0.0740878495306693,0.033455500132781216,6.509522820361802e-10,0.14374135449334238,normal,1.5134852137405748,0.009726719482587853
174,EKOVEST,8877,CONSTRUCTION,CONSTRUCTION,MAIN,0.39,0.385,-1.28,-0.005,4853000.0,1037894000.0,3.6691748448174866,0.10723731681675358,0.38520275129401005,1.1534324155187271e-120,0.13838634733234387,normal,1.0606345180601169,-0.03128436757561115
175,MPHBCAP,5237,FINANCIAL SERVICES,INSURANCE,MAIN,1.45,1.45,0.0,0.0,123000.0,1036750000.0,0.3778550140224896,-0.024857168894154916,0.02331254227227135,2.6980295584133884e-07,0.07301494259720345,normal,1.350957314751009,0.05540184160713135
176,CMSB,2852,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.945,0.955,0.53,0.005,560000.0,1026029000.0,8.042960816354196,0.2842421585779546,0.478638711256498,7.100346216418467e-161,0.25060227252375894,normal,1.6030713181667333,-0.062399216552717185
177,LAGENDA,7179,PROPERTY,PROPERTY,MAIN,1.19,1.21,1.68,0.02,395000.0,1013166000.0,-0.48990260423736387,-0.05893089570271384,0.01169678215020345,0.000280656466278599,0.13443898460651957,normal,1.3229333038478615,0.036851655492288415
178,HCK,7105,PROPERTY,PROPERTY,MAIN,2.16,2.17,0.0,0.0,9000.0,986409000.0,-0.9733091216809594,-0.07898222472575284,0.2529927373552288,4.0680447538732785e-73,0.04993013612891953,normal,0.4950739776863188,0.07040852500175099
179,SPSETIA-PA,8664PA,PROPERTY,PROPERTY,MAIN,0.0,0.905,0.0,0.0,0.0,985235000.0,,,,,,,,
180,SFPTECH,0251,TECHNOLOGY,SEMICONDUCTORS,ACE,1.11,1.2,6.19,0.07,36256000.0,960000000.0,0.0805092419214957,-0.03618335965391748,0.003626593075070035,0.04353210679825431,0.039839232096043266,normal,1.1212834687418118,0.07006410539778418
181,WIDAD,0162,CONSTRUCTION,CONSTRUCTION,ACE,0.35,0.345,-1.43,-0.005,20913000.0,949613000.0,0.8067662449271755,-0.00745402552902398,0.052252451042891605,8.622539690856262e-15,0.10257565339480054,normal,1.3484174612548638,-0.05574206594420694
182,COASTAL,5071,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,1.76,1.76,0.0,0.0,118000.0,949251000.0,0.04432703592868015,-0.03797852340879069,0.00013356373255509564,0.6987248889788307,0.11449828579819793,normal,2.110380697918362,0.1231203498945952
